time,rk4_pos_x,rk4_vel_x,rk4_pos_y,rk4_vel_y,discrete_pos_x,discrete_vel_x,discrete_pos_y,discrete_vel_y,exact_pos_x,exact_vel_x,exact_pos_y,exact_vel_y
0.25,3.535533905932739,14.14213562373095,3.228971405932735,11.68963562373094,3.535533905932739,14.14213562373095,3.228971405932735,11.68963562373094,3.535533905932738,14.14213562373095,3.228971405932737,11.68963562373095
0.26,3.676955262170049,14.14213562373095,3.345377262170045,11.59153562373094,3.676955262170048,14.14213562373095,3.345377262170044,11.59153562373094,3.676955262170047,14.14213562373095,3.345377262170047,11.59153562373095
0.27,3.818376618407358,14.14213562373095,3.460802118407354,11.49343562373094,3.818376618407358,14.14213562373095,3.460802118407353,11.49343562373094,3.818376618407357,14.14213562373095,3.460802118407357,11.49343562373095
0.28,3.959797974644668,14.14213562373095,3.575245974644664,11.39533562373093,3.959797974644668,14.14213562373095,3.575245974644662,11.39533562373093,3.959797974644667,14.14213562373095,3.575245974644666,11.39533562373095
0.29,4.101219330881977,14.14213562373095,3.688708830881973,11.29723562373093,4.101219330881977,14.14213562373095,3.688708830881971,11.29723562373093,4.101219330881976,14.14213562373095,3.688708830881975,11.29723562373095
0.3,4.242640687119287,14.14213562373095,3.801190687119282,11.19913562373093,4.242640687119287,14.14213562373095,3.801190687119281,11.19913562373093,4.242640687119285,14.14213562373095,3.801190687119285,11.19913562373095
0.31,4.384062043356596,14.14213562373095,3.912691543356592,11.10103562373093,4.384062043356596,14.14213562373095,3.91269154335659,11.10103562373093,4.384062043356595,14.14213562373095,3.912691543356594,11.10103562373095
0.32,4.525483399593905,14.14213562373095,4.023211399593901,11.00293562373093,4.525483399593905,14.14213562373095,4.023211399593899,11.00293562373093,4.525483399593904,14.14213562373095,4.023211399593905,11.00293562373095
0.33,4.666904755831214,14.14213562373095,4.13275025583121,10.90483562373093,4.666904755831214,14.14213562373095,4.132750255831208,10.90483562373093,4.666904755831214,14.14213562373095,4.132750255831214,10.90483562373095
0.34,4.808326112068523,14.14213562373095,4.24130811206852,10.80673562373093,4.808326112068523,14.14213562373095,4.241308112068518,10.80673562373093,4.808326112068523,14.14213562373095,4.241308112068523,10.80673562373095
0.35,4.949747468305833,14.14213562373095,4.348884968305829,10.70863562373093,4.949747468305833,14.14213562373095,4.348884968305827,10.70863562373093,4.949747468305834,14.14213562373095,4.348884968305833,10.70863562373095
0.36,5.091168824543142,14.14213562373095,4.455480824543138,10.61053562373093,5.091168824543142,14.14213562373095,4.455480824543137,10.61053562373093,5.091168824543142,14.14213562373095,4.455480824543142,10.61053562373095
0.37,5.232590180780451,14.14213562373095,4.561095680780448,10.51243562373093,5.232590180780451,14.14213562373095,4.561095680780447,10.51243562373093,5.232590180780452,14.14213562373095,4.561095680780451,10.51243562373095
